,STNCode,Name of Monitoring Location,Type of Water Body,State Name,Temperature Min⁰C,Temperature Max⁰C,Dissolved Oxygen(mg/L)Min,Dissolved Oxygen(mg/L)Max,pH Min,pH Max,Conductivity(μmhos/cm)Min,Conductivity(μmhos/cm)Max,BOD(mg/L)Min,BOD(mg/L)Max,NitrateN+NitriteN(mg/L)Min,NitrateN+NitriteN(mg/L)Max,FecalColiform(MPN/100ml)Min,FecalColiform(MPN/100ml)Max,TotalColiform(MPN/100ml)Min,TotalColiform(MPN/100ml)Max,Year
991,1686.0,BAHOUR LAKE,LAKE,PUDUCHERRY,28.0,33.0,5.2,5.6,7.1,7.5,198.0,375.0,1.0,2.5,0.32,1.22,2.0,23.0,350.0,1600.0,2021
992,4634.0,KANAGAN LAKE,LAKE,PUDUCHERRY,29.0,33.0,6.7,14.1,7.6,9.1,570.0,1682.0,2.8,30.0,0.32,4.3,110.0,500.0,900.0,1600.0,2021
993,1396.0,OUSTERI LAKE,LAKE,PUDUCHERRY,28.0,32.0,5.1,9.3,6.3,8.0,197.0,283.0,1.0,2.3,0.32,0.82,2.0,110.0,2.0,1600.0,2021
994,1297.0,"HARIKE LAKE AT HARIKE VILLAGE,
PUNJAB",LAKE,PUNJAB,15.0,29.0,6.7,9.0,7.6,8.1,207.0,295.0,1.0,2.7,0.6,2.9,320.0,1300.0,910.0,3300.0,2021
995,1382.0,"HARIKE LAKE D/S FROM CANAL, PUNJAB",LAKE,PUNJAB,15.0,29.0,5.9,9.4,7.5,8.1,188.0,340.0,1.0,3.8,0.6,5.6,110.0,1700.0,490.0,4100.0,2021
996,2912.0,"RANJIT SAGAR RESERVOIR, PUNJAB",LAKE,PUNJAB,7.0,37.0,7.0,8.2,7.5,8.3,135.0,234.0,1.0,1.0,0.3,0.7,20.0,40.0,79.0,140.0,2021
997,1481.0,"FATEH SAGAR LAKE AT UDAIPUR INTAKE
POINT OF PHED, RAJASTHAN",LAKE,RAJASTHAN,23.0,28.0,5.9,7.3,7.8,8.7,590.0,867.0,1.9,2.8,1.84,6.42,39.0,93.0,75.0,210.0,2021
998,2940.0,"GAPE  SAGAR LAKE, DUNGARPUR,
RAJASTHAN",LAKE,RAJASTHAN,24.0,29.0,4.4,5.2,7.9,8.9,730.0,11113.0,1.8,4.1,3.09,8.22,150.0,460.0,460.0,1100.0,2021
999,4178.0,"GOVERDHAN SAGAR, UDAIPUR",LAKE,RAJASTHAN,20.0,28.0,4.9,5.8,7.6,8.5,480.0,1283.0,1.1,3.3,1.84,6.22,240.0,460.0,460.0,1100.0,2021
1000,2936.0,"JAISAMAND LAKE, ALWAR, RAJASTHAN",LAKE,RAJASTHAN,29.0,29.0,4.0,4.4,7.2,7.2,110.0,279.0,1.0,1.4,0.74,1.26,23.0,93.0,64.0,150.0,2021
1001,2941.0,"JAISAMAND LAKE, SALUMBER,
UDAIPUR, POINT NO. 1, RAJASTHAN",LAKE,RAJASTHAN,23.0,28.0,7.1,7.8,8.3,9.0,530.0,777.0,1.2,2.1,1.66,3.54,23.0,75.0,75.0,150.0,2021
1002,2942.0,"JAISAMAND LAKE, SALUMBER,
UDAIPUR, POINT NO. 2, RAJASTHAN",LAKE,RAJASTHAN,24.0,28.0,7.2,7.8,8.4,8.9,520.0,665.0,1.3,2.4,1.42,3.37,39.0,75.0,64.0,150.0,2021
1003,2944.0,"JALMAHAL, JAIPUR, RAJASTHAN",LAKE,RAJASTHAN,18.0,30.0,0.5,4.4,8.5,9.2,1210.0,2670.0,3.2,5.9,2.5,10.32,93.0,460.0,210.0,1100.0,2021
1004,2935.0,"JET SAGAR LAKE, BUNDI, RAJASTHAN",LAKE,RAJASTHAN,19.0,33.0,3.7,4.4,7.4,8.6,270.0,435.0,2.3,3.2,1.56,4.08,150.0,240.0,460.0,460.0,2021
1005,1714.0,"KAYALANA JHEEL JODHPUR, RAJASTHAN",LAKE,RAJASTHAN,21.0,26.0,6.9,9.0,7.3,8.5,270.0,408.0,1.0,2.1,0.64,2.61,23.0,93.0,64.0,150.0,2021
1006,2943.0,"LODHA TALAB, BANSWARA  DUNGARPUR ROAD, BANSWARA,
RAJASTHAN",LAKE,RAJASTHAN,18.0,32.0,2.1,6.6,7.7,8.6,460.0,1177.0,2.1,4.1,1.82,7.84,150.0,460.0,240.0,1100.0,2021
1007,1716.0,"NAKKI LAKE, MT. ABU, RAJASTHAN",LAKE,RAJASTHAN,14.0,25.5,4.4,6.7,7.6,8.3,230.0,420.0,1.3,3.4,1.37,3.84,64.0,150.0,120.0,210.0,2021
1008,4795.0,"NELA TALAB, SECTOR 14 HIRAN MARG,
UDAIPUR",LAKE,RAJASTHAN,20.0,28.0,3.3,7.2,7.6,8.9,460.0,1154.0,2.0,3.9,1.78,3.53,75.0,240.0,150.0,460.0,2021
1009,1285.0,"PICHOLA LAKE AT UDAIPUR (WATER
INTAKE POINT), RAJASTHAN",LAKE,RAJASTHAN,22.0,29.0,5.8,6.2,7.5,8.5,440.0,607.0,1.5,2.3,1.72,5.42,23.0,39.0,39.0,75.0,2021
1010,1414.0,"PUSHKAR LAKE, RAJASTHAN",LAKE,RAJASTHAN,19.0,29.0,3.6,8.5,7.3,8.0,220.0,390.0,2.2,4.5,1.26,5.36,23.0,93.0,93.0,150.0,2021
1011,2938.0,"RAJSAMAND LAKE , RAJSAMAND  POINT
NO. 1, RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17.0,26.0,5.2,7.7,8.2,8.9,460.0,790.0,1.5,2.6,1.12,3.53,23.0,150.0,93.0,240.0,2021
1012,2939.0,"RAJSAMAND LAKE , RAJSAMAND  POINT
NO. 2, RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17.0,27.0,4.6,7.2,8.3,9.3,450.0,771.0,1.2,2.6,1.43,4.68,75.0,240.0,120.0,460.0,2021
1013,2937.0,"SILISERH LAKE, ALWAR, RAJASTHAN",LAKE,RAJASTHAN,20.0,30.0,5.2,6.6,7.1,8.9,160.0,292.0,1.0,1.7,1.04,2.67,14.0,75.0,20.0,150.0,2021
1014,4177.0,SWAROOP SAGAR LAKE,LAKE,RAJASTHAN,20.0,27.0,4.1,5.7,8.0,8.9,460.0,790.0,1.0,2.4,2.05,3.52,4.0,93.0,120.0,210.0,2021
1015,1286.0,"UDAISAGAR LAKE AT UDAIPUR (INTAKE
PT.) RAJASTHAN",LAKE,RAJASTHAN,20.0,28.0,4.6,6.0,7.3,8.5,1170.0,1963.0,1.4,3.1,2.7,7.92,93.0,150.0,150.0,240.0,2021
1016,4179.0,"BADI KA TALAB, UDAIPUR",POND,RAJASTHAN,23.0,27.0,7.1,7.9,7.2,8.4,380.0,532.0,1.4,2.4,1.56,3.69,23.0,64.0,64.0,120.0,2021
1017,1420.0,"KODAI KANAL LAKE, TAMILNADU",LAKE,TAMIL NADU,17.0,28.0,6.0,7.0,6.7,7.5,96.0,147.0,2.0,3.0,0.32,0.95,14.0,36.0,25.0,96.0,2021
1018,3008.0,"POONDI LAKE AT THIRUVALLUR,
TAMILNADU",LAKE,TAMIL NADU,26.0,40.0,6.0,8.9,7.0,8.1,475.0,745.0,2.0,3.0,0.32,0.52,2.0,2.0,2.0,68.0,2021
1019,3010.0,"PORUR LAKE AT THIRUVALLUR,
TAMILNADU",LAKE,TAMIL NADU,27.0,37.0,6.0,7.0,7.3,8.0,929.0,1410.0,2.0,4.0,0.32,0.62,2.0,78.0,4.0,230.0,2021
1020,3011.0,"PULICATE LAKE AT THIRUVALLUR,
TAMILNADU",LAKE,TAMIL NADU,25.0,36.0,5.0,6.9,6.9,8.2,8330.0,59400.0,2.0,4.0,0.32,1.5,2.0,45.0,4.0,230.0,2021
1021,3009.0,"REDD HILLS AT THIRUVALLUR,
TAMILNADU",LAKE,TAMIL NADU,25.0,33.0,5.1,7.1,6.6,8.0,432.0,660.0,2.0,4.0,0.32,0.62,2.0,20.0,2.0,200.0,2021
1022,1421.0,"UDHAGAMADALEM LAKE (OOTY),
TAMILNADU",LAKE,TAMIL NADU,17.0,31.0,5.7,7.2,6.1,7.1,339.0,492.0,1.0,4.5,0.32,0.33,38.0,120.0,120.0,330.0,2021
1023,3007.0,"VEERANAM LAKE AT CUDDALORE,
TAMILNADU",LAKE,TAMIL NADU,23.0,30.0,6.0,6.4,6.8,7.9,349.0,684.0,1.0,3.0,0.32,0.82,23.0,46.0,58.0,120.0,2021
1024,1452.0,"YERCAUD LAKE, SALEM, TAMILNADU",LAKE,TAMIL NADU,20.0,30.0,5.3,7.0,6.0,7.8,242.0,371.0,1.0,2.2,0.32,0.33,31.0,120.0,110.0,260.0,2021
1025,4823.0,"OVER HEAD TANK AT TIRUR VILLAGE, TIRUVALLUR TALUK, TIRUVALLUR
PANCHAYAT UN",TANK,TAMIL NADU,25.0,39.0,5.0,6.7,6.8,7.4,946.0,2032.0,2.0,4.0,0.32,1.18,2.0,20.0,2.0,110.0,2021
1026,5052.0,"BAKSHI KUNTA (VEMANA COLONY PARK), CHANDANAGAR,
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,24.0,0.3,4.4,6.6,8.4,659.0,1451.0,3.0,16.0,3.2,7.6,2.0,23.0,80.0,540.0,2021
1027,4676.0,"BANDA CHERUVU, MALKAJIGIRI (V),
MALKAJIGIRI (NEW MANDAL)",LAKE,TELANGANA,28.0,29.0,0.3,1.3,7.1,8.1,1145.0,1680.0,5.8,16.0,2.7,24.7,14.0,58.0,240.0,430.0,2021
1028,5048.0,"BANDAM CHERUVU, GAJULARAMARAM, QUTUBULLAPUR, MEDCHAL –
MALKAGIRI",LAKE,TELANGANA,27.0,27.0,2.0,3.8,7.1,8.2,732.0,877.0,3.0,9.0,3.2,6.2,14.0,63.0,140.0,540.0,2021
1029,4682.0,"BANDAM CHERUVU, HANAMKONDA",LAKE,TELANGANA,27.0,29.0,0.7,4.1,7.1,8.5,655.0,1457.0,3.4,12.0,0.7,38.0,9.0,36.0,140.0,430.0,2021
1030,5040.0,"BANDLAGUDA CHERUVU, BANDALGUDA
UPPAL, MEDCHAL   MALKAGIRI",LAKE,TELANGANA,28.0,32.0,0.3,0.3,7.0,7.9,995.0,1519.0,6.4,16.0,3.5,14.8,13.0,94.0,280.0,540.0,2021
1031,4690.0,"BANJARA KUNTA (SINGADI KUNTA(,
SHAIKPET",LAKE,TELANGANA,23.0,30.0,0.3,4.1,7.3,8.4,688.0,1191.0,2.6,6.8,3.6,14.2,7.0,39.0,170.0,540.0,2021
1032,3074.0,"BANJARA LAKE, BANJARA HILLS, RANGA
REDDY",LAKE,TELANGANA,20.0,28.0,0.3,0.3,6.7,7.9,783.0,1246.0,6.0,18.0,1.2,10.8,11.0,70.0,210.0,540.0,2021
1033,5035.0,"BATHAR KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,23.0,30.0,0.3,2.0,7.1,8.5,1042.0,1318.0,4.0,12.0,4.6,12.4,21.0,63.0,280.0,920.0,2021
1034,4684.0,"CAMPUS LAKE, ICRISAT",LAKE,TELANGANA,24.0,25.0,5.7,6.9,6.4,7.5,385.0,750.0,2.1,3.0,4.09,7.1,10.0,17.0,110.0,240.0,2021
1035,5060.0,"CHAKALAVANI CHERUVU,
LINGAMPALLY, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,30.0,0.3,2.9,7.0,8.3,1024.0,1528.0,4.0,20.0,5.2,17.7,17.0,36.0,240.0,540.0,2021
1036,5051.0,"CHINNA BANDAM, SURARAM, QUTUBULLAPUR, MEDCHAL –
MALKAGIRI",LAKE,TELANGANA,27.0,29.0,0.3,3.9,7.0,8.3,1146.0,1888.0,2.1,14.0,2.1,12.8,11.0,63.0,170.0,540.0,2021
1037,1263.0,"CHINNA PEDDA CHERUVU,
GOPANPALLY, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,29.0,1.0,5.1,7.0,8.6,846.0,987.0,3.0,6.0,3.8,356.0,6.0,33.0,21.0,540.0,2021
1038,4668.0,"CHINNARAYAN CHERUVU, ALWAL (V)",LAKE,TELANGANA,28.0,30.0,0.3,2.2,7.2,8.2,1080.0,1732.0,6.0,12.0,2.2,18.0,21.0,63.0,280.0,540.0,2021
1039,5046.0,"CHINTAL CHERUVU, GAJULARAMARAM, QUTUBULLAPUR, MEDCHAL –
MALKAGIRI",LAKE,TELANGANA,27.0,30.0,2.2,5.0,7.3,8.5,377.0,572.0,2.1,6.0,0.3,4.0,2.0,33.0,28.0,540.0,2021
1040,5039.0,"DMRL LAKE, KANCHANBAGH,
BANDLAGUDA, HYDERABAD",LAKE,TELANGANA,22.0,30.0,0.3,3.8,7.1,8.2,1048.0,1821.0,3.2,18.0,0.3,16.8,13.0,79.0,94.0,540.0,2021
1041,3070.0,"FOX SAGAR, JEEDIMETLA, RANGA REDDY",LAKE,TELANGANA,25.0,30.0,0.8,3.2,7.6,8.5,1042.0,1476.0,3.0,6.0,1.0,14.0,7.0,54.0,280.0,540.0,2021
1042,5059.0,"GOPI CHERUVU, LINGAMPALLY,
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,32.0,0.3,4.1,7.1,8.4,999.0,1323.0,3.0,10.0,2.6,10.3,10.0,34.0,220.0,540.0,2021
1043,5062.0,"GURUNATH CHERUVU, MIYAPUR,
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,30.0,0.3,3.9,7.0,8.5,830.0,1313.0,4.0,14.0,6.2,39.0,8.0,33.0,170.0,540.0,2021
1044,3073.0,"HASMATHPET LAKE, HASMATHPET,
RANGA REDDY",LAKE,TELANGANA,21.0,30.0,0.3,0.3,7.1,8.4,961.0,1685.0,6.0,10.0,2.1,7.0,21.0,84.0,430.0,540.0,2021
1045,1789.0,"HIMAYAT SAGAR LAKE , R.R.DIST.",LAKE,TELANGANA,20.0,29.0,4.9,6.2,7.3,8.1,388.0,526.0,2.1,2.6,0.3,1.2,2.0,4.0,2.0,110.0,2021
1046,4679.0,"HUDA PARK LAKE/ BUMRUKH KHAN
DOWLA",LAKE,TELANGANA,28.0,35.0,0.3,0.9,7.0,8.4,1773.0,3194.0,6.0,22.0,5.2,29.0,26.0,120.0,350.0,920.0,2021
1047,1391.0,"HUSSAIN SAGAR LAKE, BUDAMERU",LAKE,TELANGANA,23.2,32.0,0.3,2.4,7.4,8.0,1044.0,1410.0,5.8,8.0,1.8,14.6,39.0,120.0,430.0,920.0,2021
1048,4686.0,"ICRISAT LAKE, ICRISAT",LAKE,TELANGANA,25.0,25.0,5.9,6.8,6.5,7.3,394.0,914.0,2.1,3.6,3.11,7.15,10.0,25.0,120.0,280.0,2021
1049,4699.0,"KAPRAI CHERUVU, SAHEBNAGAR (V),
HAYATHNAGAR",LAKE,TELANGANA,20.0,35.0,2.9,5.0,7.2,8.3,378.0,671.0,2.1,4.0,0.3,2.4,8.0,34.0,110.0,280.0,2021
1050,5054.0,"KOMATI KUNTA, GOPANPALLY,
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,30.0,1.8,5.1,7.1,8.5,554.0,775.0,2.1,7.0,2.2,7.8,4.0,27.0,33.0,430.0,2021
1051,4705.0,"KOTHA CHERUVU (ALWAL CHERUVU),
ALWAL (V)",LAKE,TELANGANA,27.0,29.0,0.3,0.9,7.3,8.5,1269.0,1942.0,6.0,14.0,7.2,27.0,21.0,63.0,350.0,540.0,2021
1052,5032.0,"KOTHA CHERUVU, SHAIKPET,
HYDERABAD",LAKE,TELANGANA,24.0,29.0,0.3,4.1,7.2,8.5,869.0,1366.0,3.0,10.0,1.8,12.0,11.0,49.0,130.0,430.0,2021
1053,5057.0,"KUDI KUNTA (GAUTAMI LAKE),
KONDAPUR, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,33.0,0.3,0.3,6.9,7.6,1045.0,1769.0,6.0,17.0,5.4,19.9,10.0,47.0,350.0,540.0,2021
1054,4235.0,LAKE KAMUNI ( SHAMSHABAD LAKE),LAKE,TELANGANA,28.0,35.0,1.8,4.4,7.0,8.4,715.0,1291.0,2.1,5.8,1.5,8.8,11.0,33.0,170.0,540.0,2021
1055,4680.0,"LAKNAVARAM CHERUVU, MULUGU (V)",LAKE,TELANGANA,28.0,29.0,5.0,6.6,6.9,8.4,124.0,211.0,2.1,2.6,0.3,0.8,2.0,2.0,4.0,32.0,2021
1056,3071.0,"LANGARHOUSE LAKE, HYDERABAD",LAKE,TELANGANA,20.0,30.0,0.3,1.0,7.2,8.2,870.0,1520.0,4.2,10.0,2.6,13.0,7.0,110.0,280.0,540.0,2021
1057,2340.0,"LAXMINARAYANA CHERUVU AT
EDULABAD, RANGAREDDY",LAKE,TELANGANA,21.0,30.0,3.1,5.4,7.5,8.3,1086.0,1744.0,2.4,5.4,0.4,4.5,3.0,22.0,150.0,350.0,2021
1058,4677.0,"LINGAM CHERUVU, SURARAM (V),
QUTHUBULLAPUR",LAKE,TELANGANA,27.0,29.0,0.3,0.3,7.1,7.7,1488.0,1731.0,6.2,12.0,4.0,18.2,17.0,63.0,430.0,920.0,2021
1059,4701.0,"LINGAM KUNTA, CHANDANAGAR (V)
SERLINGAMPALLY",LAKE,TELANGANA,20.0,27.0,0.3,3.2,6.9,8.5,940.0,1360.0,4.0,10.0,3.0,12.0,10.0,47.0,140.0,540.0,2021
1060,4670.0,"MADDELLA KUNTA/ BAIRAMALGUDA
CHERUVU",LAKE,TELANGANA,28.0,35.0,2.8,5.8,6.7,8.0,520.0,1358.0,2.1,5.4,0.3,6.0,6.0,49.0,170.0,540.0,2021
1061,5047.0,"MAHABOOB KUNTA, SURARAM, QUTUBULLAPUR, MEDCHAL –
MALKAGIRI",LAKE,TELANGANA,28.0,28.0,0.8,5.1,6.7,7.8,543.0,882.0,2.1,8.0,1.8,11.6,11.0,33.0,210.0,540.0,2021
1062,4698.0,"MANNEVARI KUNTA, MACHABOLLARAM
(V) ALWAL",LAKE,TELANGANA,28.0,29.0,0.3,0.3,7.5,8.2,1481.0,1983.0,7.0,10.0,8.4,16.6,47.0,63.0,430.0,540.0,2021
1063,5049.0,"MEDDELA KUNTA, GAJULARAMARAM, QUTUBULLAPUR, MEDCHAL –
MALKAGIRI",LAKE,TELANGANA,27.0,28.0,1.3,4.2,7.2,8.2,685.0,1054.0,3.0,11.0,0.4,23.0,2.0,47.0,64.0,540.0,2021
1064,4672.0,"MEDI KUNTA (WIPRO LAKE),
NANAKRAMGUDA",LAKE,TELANGANA,20.0,31.0,0.9,3.8,7.2,8.4,809.0,1030.0,3.2,10.0,1.2,16.2,4.0,84.0,240.0,540.0,2021
1065,4673.0,"MEEDI KUNTA (BK ENCLAVE LAKE), MAQTA MAHBOOBPET,
(MADEENAGUDA)",LAKE,TELANGANA,18.0,29.0,0.3,3.0,6.7,8.4,682.0,1244.0,3.2,11.0,3.6,9.2,11.0,46.0,140.0,540.0,2021
1066,4674.0,"MEEDI KUNTA, HAFEEZPET (V)",LAKE,TELANGANA,24.0,29.0,2.0,3.8,7.4,8.4,742.0,1106.0,2.8,10.0,1.0,8.6,11.0,73.0,170.0,540.0,2021
1067,2341.0,"MIRALAM LAKE NEAR ZOO PARK,
RANGAREDDY",LAKE,TELANGANA,24.0,31.0,0.3,2.9,7.2,8.1,1177.0,1398.0,2.2,8.0,1.2,6.4,4.0,84.0,280.0,430.0,2021
1068,5029.0,"MOHINI CHERUVU, AMBERPET,
HYDERABAD",LAKE,TELANGANA,21.0,27.0,0.3,4.0,7.2,8.5,366.0,2188.0,2.1,18.0,1.7,9.9,9.0,63.0,79.0,430.0,2021
1069,5045.0,"MOTHKULA KUNTA, MACHABOLLARAM,
ALWAL, MEDCHAL   MALKAGIRI",LAKE,TELANGANA,26.0,42.0,0.3,3.1,6.8,8.2,1072.0,1790.0,3.0,11.0,0.3,18.6,15.0,63.0,79.0,540.0,2021
1070,5043.0,"MYSAMMA CHERUVU, KUKATPALLY,
BALANAGAR, MEDCHAL   MALKAGIRI",LAKE,TELANGANA,27.0,28.0,0.3,2.0,7.1,8.0,1010.0,1358.0,5.0,13.0,0.3,12.6,21.0,63.0,430.0,920.0,2021
1071,4691.0,"NAGOLE CHERUVU, UPPAL (V)",LAKE,TELANGANA,28.0,32.0,0.3,2.0,6.9,8.4,919.0,1632.0,5.8,12.0,1.0,13.5,17.0,84.0,240.0,540.0,2021
1072,5063.0,"NANAKRAM KUNTA, NANAKRAMGUDA,
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,35.0,0.3,3.8,7.3,8.2,279.0,1102.0,2.1,32.0,2.2,6.0,4.0,21.0,280.0,430.0,2021
1073,4688.0,NARINJA LAKE,LAKE,TELANGANA,23.0,26.0,5.9,7.1,6.8,7.4,410.0,670.0,2.1,3.0,4.1,7.15,6.0,9.0,21.0,41.0,2021
1074,5030.0,"NAYA QUILA TALAB, GOLKONDA,
HYDERABAD",LAKE,TELANGANA,22.0,32.0,0.3,3.3,7.5,8.9,1112.0,1356.0,3.3,20.0,2.4,14.3,17.0,63.0,70.0,540.0,2021
1075,5056.0,"NAYANAMMA KUNTA (BASPALLI CHERUVU), HAFEEZPET,
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,27.0,0.3,4.0,7.1,8.6,828.0,1248.0,3.0,10.0,2.0,14.0,11.0,33.0,150.0,540.0,2021
1076,4229.0,NEKNAMPUR LAKE,LAKE,TELANGANA,26.0,35.0,0.3,2.7,7.2,8.5,1322.0,2186.0,6.0,12.0,3.8,35.0,17.0,84.0,140.0,920.0,2021
1077,2342.0,"NOOR MD. KUNTA, KATTEDAN,
RANGAREDDY",LAKE,TELANGANA,25.0,29.0,0.3,0.3,7.2,7.9,1384.0,2436.0,6.2,22.0,4.0,28.7,21.0,94.0,430.0,540.0,2021
1078,4696.0,"PARKI CHERUVU, KUKATPALLY (V),
BALANAGAR",LAKE,TELANGANA,26.0,28.0,0.3,0.3,7.2,8.1,1079.0,1803.0,6.0,12.0,3.0,26.0,8.0,63.0,210.0,540.0,2021
1079,4678.0,"PATEL CHERUVU, NACHARAM (V),
UPPAL (NEW MANDAL)",LAKE,TELANGANA,19.0,30.0,0.3,0.3,7.2,8.1,1193.0,1745.0,7.0,22.0,3.8,28.0,14.0,63.0,240.0,540.0,2021
1080,4693.0,"PATEL CHERUVU, UPPAL (V)",LAKE,TELANGANA,19.0,32.0,0.3,2.6,7.1,7.7,737.0,1515.0,4.6,14.0,4.2,9.4,21.0,73.0,210.0,430.0,2021
1081,5041.0,"PATHULGUDA LAKE, PATHALGUDA,
UPPAL, MEDCHAL   MALKAGIRI",LAKE,TELANGANA,27.0,32.0,0.3,2.2,7.1,8.6,1050.0,1579.0,4.0,22.0,1.2,11.2,21.0,77.0,280.0,540.0,2021
1082,4702.0,"PEDDA CHERUVU   KHAJA GUDA, KHJAGUDA (V), SERLINGAMPALLY 9NEW
MANDAL)",LAKE,TELANGANA,28.0,34.0,2.1,4.6,7.3,8.2,1130.0,1817.0,8.0,19.0,5.1,15.0,70.0,220.0,230.0,1600.0,2021
1083,4669.0,"PEDDA CHERUVU, GANGARAM (V)
SERLINGAMPALLY (NEW MANDAL)",LAKE,TELANGANA,20.0,28.0,0.3,3.4,6.8,8.3,623.0,2440.0,3.5,14.0,3.6,12.4,17.0,94.0,170.0,540.0,2021
1084,4683.0,"PEDDA CHERUVU, MADIKONDA",LAKE,TELANGANA,28.0,29.0,3.3,5.9,7.1,8.4,527.0,746.0,2.1,8.0,0.6,2.8,2.0,31.0,26.0,350.0,2021
1085,5061.0,"PEDDAKUDI CHERUVU, MAQTA
MAHBOOBPET, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,27.0,0.3,3.2,7.1,8.3,717.0,1404.0,4.0,15.0,5.2,14.3,13.0,33.0,160.0,540.0,2021
1086,4681.0,"PHAKAL CHERUVU, NARSAMPET",LAKE,TELANGANA,27.0,28.0,4.8,6.5,7.5,8.5,136.0,458.0,2.1,2.8,0.3,0.8,2.0,2.0,10.0,39.0,2021
1087,5053.0,"RAMAMMA KUNTA (DR. YSR TOURISM COLLEGE), GACHIBOWLI,
SERILINGAMPALLY, RR",LAKE,TELANGANA,30.0,35.0,0.3,2.4,7.2,8.5,487.0,868.0,3.0,6.0,1.0,13.0,8.0,33.0,170.0,540.0,2021
1088,3068.0,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,27.0,27.0,5.0,6.4,7.6,8.3,205.0,339.0,2.1,2.3,0.3,1.2,2.0,4.0,15.0,120.0,2021
1089,4687.0,"RED LAKE, ICRISAT",LAKE,TELANGANA,25.0,25.0,5.5,6.6,6.7,7.5,548.0,1072.0,2.4,5.0,5.18,10.17,14.0,31.0,170.0,350.0,2021
1090,5058.0,"REGULA KUNTA, MIYAPUR
SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,32.0,0.3,4.2,7.0,8.4,644.0,920.0,2.6,8.0,1.6,8.6,8.0,22.0,80.0,540.0,2021
1091,3072.0,"SAFILGUDA LAKE, RANGA REDDY",LAKE,TELANGANA,21.0,30.0,0.3,1.6,7.1,8.3,1150.0,1865.0,6.0,13.0,2.2,12.0,17.0,84.0,350.0,540.0,2021
1092,5038.0,"SALKAM CHERUVU, BANDLAGUDA,
HYDERABAD",LAKE,TELANGANA,21.0,30.0,0.3,2.2,7.1,8.3,1224.0,2627.0,3.0,36.0,0.3,18.6,17.0,63.0,350.0,540.0,2021
1093,1788.0,"SAROORNAGAR , RANGA REDDY DIST.",LAKE,TELANGANA,24.0,35.0,0.3,1.2,7.2,8.3,944.0,1537.0,5.8,14.0,2.0,10.6,21.0,34.0,280.0,540.0,2021
1094,5033.0,"SHAHATAM CHERUVU, SHAIKPET,
HYDERABAD",LAKE,TELANGANA,22.0,30.0,0.3,0.3,7.0,8.1,840.0,1535.0,4.0,22.0,3.2,10.2,12.0,63.0,140.0,540.0,2021
1095,3069.0,"SHAMEERPET LAKE, SHAMEERPET,
RANGA REDDY",LAKE,TELANGANA,22.0,29.0,5.2,6.1,7.4,8.4,498.0,622.0,2.1,2.8,0.3,2.4,2.0,12.0,27.0,280.0,2021
1096,5034.0,"SHIKARI KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,24.0,30.0,1.2,5.9,7.4,8.5,634.0,1354.0,2.1,7.0,1.6,10.2,14.0,63.0,33.0,540.0,2021
1097,5044.0,"SUDALAVANI KUNTA (SUNNAM CHERUVU), ALLAHPUR, BALANAGAR,
MEDCHAL   MALKAGIRI",LAKE,TELANGANA,28.0,41.0,0.3,1.0,7.1,7.8,944.0,1592.0,5.0,14.0,0.3,14.2,21.0,63.0,430.0,540.0,2021
1098,4685.0,SURISIGAL LAKE ICRISAT,LAKE,TELANGANA,24.0,25.0,5.8,6.7,6.9,7.4,418.0,838.0,2.1,3.4,4.13,7.13,12.0,27.0,130.0,280.0,2021
1099,4667.0,"SURRAM CHERUVU (PALLE CHERUVU), BANDLAGUDA (V), BANDLAGUDA (NEW
MANDAL)",LAKE,TELANGANA,23.0,33.0,0.3,1.0,6.9,7.9,977.0,2360.0,6.0,16.0,4.5,19.0,27.0,73.0,350.0,540.0,2021
1100,5037.0,"TIRUMALAGIRI TANK, TIRUMALAGIRI,
HYDERABAD",LAKE,TELANGANA,29.0,38.0,0.3,0.3,7.1,8.4,1289.0,1558.0,6.0,12.0,0.3,14.2,21.0,33.0,430.0,540.0,2021
1101,4234.0,"UMDA SAGAR LAKE, SHAMSHABAD",LAKE,TELANGANA,27.0,35.0,0.3,3.7,6.9,8.4,813.0,1020.0,2.1,8.0,0.3,7.4,7.0,57.0,120.0,430.0,2021
